paper_id,title,authors,venue,year,doi,abstract,citation_count,source,source_url,synthetic
CAND-040,Text-Driven Traffic Anomaly Detection with Temporal High-Frequency Modeling in Driving Videos,Rongqin Liang|Yuanman Li|Jiantao Zhou|Xia Li,arXiv (Cornell University),2024,10.48550/arxiv.2401.03522,"Traffic anomaly detection (TAD) in driving videos is critical for ensuring the safety of autonomous driving and advanced driver assistance systems. Previous single-stage TAD methods primarily rely on frame prediction, making them vulnerable to interference from dynamic backgrounds induced by the rapid movement of the dashboard camera. While two-stage TAD methods appear to be a natural solution to mitigate such interference by pre-extracting background-independent features (such as bounding boxes and optical flow) using perceptual algorithms, they are susceptible to the performance of first-stage perceptual algorithms and may result in error propagation. In this paper, we introduce TTHF, a novel single-stage method aligning video clips with text prompts, offering a new perspective on traffic anomaly detection. Unlike previous approaches, the supervised signal of our method is derived from languages rather than orthogonal one-hot vectors, providing a more comprehensive representation. Further, concerning visual representation, we propose to model the high frequency of driving videos in the temporal domain. This modeling captures the dynamic changes of driving scenes, enhances the perception of driving behavior, and significantly improves the detection of traffic anomalies. In addition, to better perceive various types of traffic anomalies, we carefully design an attentive anomaly focusing mechanism that visually and linguistically guides the model to adaptively focus on the visual context of interest, thereby facilitating the detection of traffic anomalies. It is shown that our proposed TTHF achieves promising performance, outperforming state-of-the-art competitors by +5.4% AUC on the DoTA dataset and achieving high generalization on the DADA dataset.",0,scopus_export,https://doi.org/10.48550/arxiv.2401.03522,false
CAND-041,Exploring deep learning-based content-based video retrieval with Hierarchical Navigable Small World index and ResNet-50 features for anomaly detection,Muthurasu Nallappan|Rajasekar Velswamy,Expert Systems with Applications,2024,10.1016/j.eswa.2024.123197,,11,scopus_export,https://doi.org/10.1016/j.eswa.2024.123197,false
CAND-042,Video Anomaly Detection and Explanation via Large Language Models,Hui Lv|Qianru Sun,arXiv (Cornell University),2024,10.48550/arxiv.2401.05702,"Video Anomaly Detection (VAD) aims to localize abnormal events on the timeline of long-range surveillance videos. Anomaly-scoring-based methods have been prevailing for years but suffer from the high complexity of thresholding and low explanability of detection results. In this paper, we conduct pioneer research on equipping video-based large language models (VLLMs) in the framework of VAD, making the VAD model free from thresholds and able to explain the reasons for the detected anomalies. We introduce a novel network module Long-Term Context (LTC) to mitigate the incapability of VLLMs in long-range context modeling. We design a three-phase training method to improve the efficiency of fine-tuning VLLMs by substantially minimizing the requirements for VAD data and lowering the costs of annotating instruction-tuning data. Our trained model achieves the top performance on the anomaly videos of the UCF-Crime and TAD benchmarks, with the AUC improvements of +3.86\% and +4.96\%, respectively. More impressively, our approach can provide textual explanations for detected anomalies.",4,scopus_export,https://doi.org/10.48550/arxiv.2401.05702,false
CAND-043,Transformer Based Sptial-Temporal Extraction Model for Video Anomaly Detection,Zhiqiang Wang|Xiaojing Gu|Xingsheng Gu,,2024,10.1109/icrca60878.2024.10649355,,3,scopus_export,https://doi.org/10.1109/icrca60878.2024.10649355,false
CAND-044,"Ready or Not, Artificial Intelligence Is Here!",Saša Tomić|Gigi Karmous‐Edwards|Paul Fleming,Proceedings of the Water Environment Federation,2024,10.2175/193864718825159238,,0,scopus_export,https://doi.org/10.2175/193864718825159238,false
CAND-045,TA-NET: Empowering Highly Efficient Traffic Anomaly Detection Through Multi-Head Local Self-Attention and Adaptive Hierarchical Feature Reconstruction,Junzhou Chen|Jiajun Pu|Baiqiao Yin|Ronghui Zhang|Jun Jie Wu,IEEE Transactions on Intelligent Transportation Systems,2024,10.1109/tits.2024.3365820,,7,scopus_export,https://doi.org/10.1109/tits.2024.3365820,false
CAND-046,Audio–visual representation learning for anomaly events detection in crowds,Junyu Gao|Hao Yang|Maoguo Gong|Xuelong Li,Neurocomputing,2024,10.1016/j.neucom.2024.127489,,23,scopus_export,https://doi.org/10.1016/j.neucom.2024.127489,false
CAND-047,Transformer-Based Spatio-Temporal Unsupervised Traffic Anomaly Detection in Aerial Videos,Tung Tran|Doanh C. Bui|Tam Nguyen|Khang Nguyen,IEEE Transactions on Circuits and Systems for Video Technology,2024,10.1109/tcsvt.2024.3376399,,59,scopus_export,https://doi.org/10.1109/tcsvt.2024.3376399,false
CAND-048,VisionGPT: LLM-Assisted Real-Time Anomaly Detection for Safe Visual Navigation,Hao Wang|Jiayou Qin|Ashish Bastola|Xiwen Chen|John Suchanek|Zihao Gong|Abolfazl Razi,arXiv (Cornell University),2024,10.48550/arxiv.2403.12415,"This paper explores the potential of Large Language Models(LLMs) in zero-shot anomaly detection for safe visual navigation. With the assistance of the state-of-the-art real-time open-world object detection model Yolo-World and specialized prompts, the proposed framework can identify anomalies within camera-captured frames that include any possible obstacles, then generate concise, audio-delivered descriptions emphasizing abnormalities, assist in safe visual navigation in complex circumstances. Moreover, our proposed framework leverages the advantages of LLMs and the open-vocabulary object detection model to achieve the dynamic scenario switch, which allows users to transition smoothly from scene to scene, which addresses the limitation of traditional visual navigation. Furthermore, this paper explored the performance contribution of different prompt components, provided the vision for future improvement in visual accessibility, and paved the way for LLMs in video anomaly detection and vision-language understanding.",6,scopus_export,https://doi.org/10.48550/arxiv.2403.12415,false
CAND-049,Harnessing Large Language Models for Training-free Video Anomaly Detection,Luca Zanella|Willi Menapace|Massimiliano Mancini|Yiming Wang|Elisa Ricci,arXiv (Cornell University),2024,10.48550/arxiv.2404.01014,"Video anomaly detection (VAD) aims to temporally locate abnormal events in a video. Existing works mostly rely on training deep models to learn the distribution of normality with either video-level supervision, one-class supervision, or in an unsupervised setting. Training-based methods are prone to be domain-specific, thus being costly for practical deployment as any domain change will involve data collection and model training. In this paper, we radically depart from previous efforts and propose LAnguage-based VAD (LAVAD), a method tackling VAD in a novel, training-free paradigm, exploiting the capabilities of pre-trained large language models (LLMs) and existing vision-language models (VLMs). We leverage VLM-based captioning models to generate textual descriptions for each frame of any test video. With the textual scene description, we then devise a prompting mechanism to unlock the capability of LLMs in terms of temporal aggregation and anomaly score estimation, turning LLMs into an effective video anomaly detector. We further leverage modality-aligned VLMs and propose effective techniques based on cross-modal similarity for cleaning noisy captions and refining the LLM-based anomaly scores. We evaluate LAVAD on two large datasets featuring real-world surveillance scenarios (UCF-Crime and XD-Violence), showing that it outperforms both unsupervised and one-class methods without requiring any training or data collection.",2,scopus_export,https://doi.org/10.48550/arxiv.2404.01014,false
CAND-050,Improving Traffic Surveillance: Deep Learning Approach for Road Anomaly Detection in Videos,Sarfaraz Natha|Muhammad Arif|Syed Shahryar Jamil|Fareed Ahmed Jokhio|Muslim Jameel Syed,,2024,10.1109/icmi60790.2024.10585797,,5,scopus_export,https://doi.org/10.1109/icmi60790.2024.10585797,false
CAND-051,Text-Driven Traffic Anomaly Detection With Temporal High-Frequency Modeling in Driving Videos,Rongqin Liang|Yuanman Li|Jiantao Zhou|Xia Li,IEEE Transactions on Circuits and Systems for Video Technology,2024,10.1109/tcsvt.2024.3390173,,20,scopus_export,https://doi.org/10.1109/tcsvt.2024.3390173,false
CAND-052,"Uncovering What, Why and How: A Comprehensive Benchmark for Causation Understanding of Video Anomaly",Hang Du|Sicheng Zhang|Binzhu Xie|Guoshun Nan|Jiayang Zhang|Junrui Xu|Hangyu Liu|Sicong Leng|Jiangming Liu|Hehe Fan|Dajiu Huang|Jing Feng|Linli Chen|Can Zhang|Xuhuan Li|Hao Zhang|Jianhang Chen|Qimei Cui|Xiaofeng Tao,arXiv (Cornell University),2024,10.48550/arxiv.2405.00181,"Video anomaly understanding (VAU) aims to automatically comprehend unusual occurrences in videos, thereby enabling various applications such as traffic surveillance and industrial manufacturing. While existing VAU benchmarks primarily concentrate on anomaly detection and localization, our focus is on more practicality, prompting us to raise the following crucial questions: ""what anomaly occurred?"", ""why did it happen?"", and ""how severe is this abnormal event?"". In pursuit of these answers, we present a comprehensive benchmark for Causation Understanding of Video Anomaly (CUVA). Specifically, each instance of the proposed benchmark involves three sets of human annotations to indicate the ""what"", ""why"" and ""how"" of an anomaly, including 1) anomaly type, start and end times, and event descriptions, 2) natural language explanations for the cause of an anomaly, and 3) free text reflecting the effect of the abnormality. In addition, we also introduce MMEval, a novel evaluation metric designed to better align with human preferences for CUVA, facilitating the measurement of existing LLMs in comprehending the underlying cause and corresponding effect of video anomalies. Finally, we propose a novel prompt-based method that can serve as a baseline approach for the challenging CUVA. We conduct extensive experiments to show the superiority of our evaluation metric and the prompt-based approach. Our code and dataset are available at https://github.com/fesvhtr/CUVA.",0,scopus_export,https://doi.org/10.48550/arxiv.2405.00181,false
